"Filename","Vocality","Emotion","Intensity","Statement","Repetition","Speaker","Sex","F0semitoneFrom27.5Hz_sma3nz_amean","F0semitoneFrom27.5Hz_sma3nz_stddevNorm","F0semitoneFrom27.5Hz_sma3nz_percentile20.0","F0semitoneFrom27.5Hz_sma3nz_percentile50.0","F0semitoneFrom27.5Hz_sma3nz_percentile80.0","F0semitoneFrom27.5Hz_sma3nz_pctlrange0.2","F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope","F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope","loudness_sma3_amean","loudness_sma3_stddevNorm","loudness_sma3_percentile20.0","loudness_sma3_percentile50.0","loudness_sma3_percentile80.0","loudness_sma3_pctlrange0.2","loudness_sma3_meanRisingSlope","loudness_sma3_stddevRisingSlope","loudness_sma3_meanFallingSlope","loudness_sma3_stddevFallingSlope","spectralFlux_sma3_amean","spectralFlux_sma3_stddevNorm","mfcc1_sma3_amean","mfcc1_sma3_stddevNorm","mfcc2_sma3_amean","mfcc2_sma3_stddevNorm","mfcc3_sma3_amean","mfcc3_sma3_stddevNorm","mfcc4_sma3_amean","mfcc4_sma3_stddevNorm","jitterLocal_sma3nz_amean","jitterLocal_sma3nz_stddevNorm","shimmerLocaldB_sma3nz_amean","shimmerLocaldB_sma3nz_stddevNorm","HNRdBACF_sma3nz_amean","HNRdBACF_sma3nz_stddevNorm","logRelF0.H1.H2_sma3nz_amean","logRelF0.H1.H2_sma3nz_stddevNorm","logRelF0.H1.A3_sma3nz_amean","logRelF0.H1.A3_sma3nz_stddevNorm","F1frequency_sma3nz_amean","F1frequency_sma3nz_stddevNorm","F1bandwidth_sma3nz_amean","F1bandwidth_sma3nz_stddevNorm","F1amplitudeLogRelF0_sma3nz_amean","F1amplitudeLogRelF0_sma3nz_stddevNorm","F2frequency_sma3nz_amean","F2frequency_sma3nz_stddevNorm","F2bandwidth_sma3nz_amean","F2bandwidth_sma3nz_stddevNorm","F2amplitudeLogRelF0_sma3nz_amean","F2amplitudeLogRelF0_sma3nz_stddevNorm","F3frequency_sma3nz_amean","F3frequency_sma3nz_stddevNorm","F3bandwidth_sma3nz_amean","F3bandwidth_sma3nz_stddevNorm","F3amplitudeLogRelF0_sma3nz_amean","F3amplitudeLogRelF0_sma3nz_stddevNorm","alphaRatioV_sma3nz_amean","alphaRatioV_sma3nz_stddevNorm","hammarbergIndexV_sma3nz_amean","hammarbergIndexV_sma3nz_stddevNorm","slopeV0.500_sma3nz_amean","slopeV0.500_sma3nz_stddevNorm","slopeV500.1500_sma3nz_amean","slopeV500.1500_sma3nz_stddevNorm","spectralFluxV_sma3nz_amean","spectralFluxV_sma3nz_stddevNorm","mfcc1V_sma3nz_amean","mfcc1V_sma3nz_stddevNorm","mfcc2V_sma3nz_amean","mfcc2V_sma3nz_stddevNorm","mfcc3V_sma3nz_amean","mfcc3V_sma3nz_stddevNorm","mfcc4V_sma3nz_amean","mfcc4V_sma3nz_stddevNorm","alphaRatioUV_sma3nz_amean","hammarbergIndexUV_sma3nz_amean","slopeUV0.500_sma3nz_amean","slopeUV500.1500_sma3nz_amean","spectralFluxUV_sma3nz_amean","loudnessPeaksPerSec","VoicedSegmentsPerSec","MeanVoicedSegmentLengthSec","StddevVoicedSegmentLengthSec","MeanUnvoicedSegmentLength","StddevUnvoicedSegmentLength","equivalentSoundLevel_dBp"
"03-01-06-01-02-01-15",1,6,1,2,1,15,"m",28.051893,0.14742802,27.8895,28.917543,30.110828,2.2213287,252.40947,105.02488,46.877083,20.151777,0.21642955,1.194062,0.00829274,0.03927614,0.49885166,0.49055892,6.268419,4.0763707,5.139716,2.9812596,0.11420345,1.3735027,13.090751,1.1682285,9.335949,0.8754112,12.182694,0.9176827,12.626591,0.7500516,0.04911502,2.0637677,1.7806911,0.76712096,4.3629665,0.9367625,0.90280795,14.075121,18.042017,0.77599007,624.8417,0.42717052,1132.2235,0.28724942,-136.18396,-0.6435309,1583.2023,0.18885519,888.11676,0.3765268,-135.71442,-0.6287984,2643.9165,0.15196933,661.1006,0.35430795,-138.37901,-0.5912659,-12.3810425,-0.5120845,21.869068,0.36579657,0.03174332,1.1985189,-0.01273693,-0.95590603,0.22071846,0.47104028,25.97354,0.56001526,8.865276,1.0271541,12.475563,1.2900438,8.519168,1.3489364,-17.495173,28.7574,-0.0464304,0.00824361,0.05873457,2.7692308,1.2500001,0.2775,0.30914196,0.4975,0.42416832,-39.66548
"03-01-06-01-02-02-15",1,6,1,2,2,15,"m",31.091719,0.12107975,28.373579,31.614346,34.801247,6.4276676,70.19117,22.082901,127.90155,215.08022,0.2644038,1.0850147,0.02525609,0.14413488,0.50796616,0.48271006,7.5932097,5.2591047,7.162319,4.291649,0.11203311,1.237942,9.025294,2.0446665,4.0462165,3.035876,8.459215,1.3828422,4.709141,2.1189609,0.04156778,1.4799725,1.7132927,0.493228,3.767844,1.1981875,5.0089636,1.4226583,17.901957,0.47342634,646.8404,0.44822937,1118.0059,0.2740424,-133.15993,-0.6696601,1647.2771,0.21354428,856.5747,0.40128648,-131.84114,-0.6579873,2647.4087,0.15449166,706.5674,0.49303922,-133.47792,-0.6332506,-10.198131,-0.71649086,19.422304,0.44516492,0.06383027,0.58724636,-0.01109538,-1.035603,0.25225246,0.52924377,25.13995,0.6108756,3.325037,3.939226,11.673377,1.2842369,4.0734186,2.735253,-8.169036,17.935083,0.01755324,0.00586281,0.0306924,3.0395138,1.2345679,0.2925,0.15610494,0.49249998,0.43785697,-40.092953
"03-01-06-02-01-01-15",1,6,2,1,1,15,"m",31.317598,0.12773749,30.093113,32.397263,33.995354,3.9022408,29.68779,63.43814,92.48949,76.108,0.419117,1.4091778,0.0147595,0.08598703,0.88664323,0.87188375,14.85006,11.560036,12.888934,6.7225704,0.30118576,1.5481012,13.009845,0.94205195,5.79511,1.6904918,17.742771,0.7865411,9.492962,1.4518474,0.04096316,1.2696406,1.79348,0.6802847,4.1359067,0.86723524,3.7527514,2.3922327,16.597977,0.44197494,752.4502,0.35745105,1128.4092,0.32477084,-136.07317,-0.65107244,1767.081,0.18016957,758.7786,0.410325,-134.36542,-0.64392877,2855.2886,0.12721647,789.6257,0.35186177,-135.66257,-0.6251512,-9.785195,-0.6623121,17.454817,0.44513524,0.02012425,2.7914302,-0.01281299,-1.0624025,0.7659105,0.67153263,23.430744,0.5033414,1.2359377,9.722996,13.59927,1.3818432,1.8268365,10.097794,-18.95116,29.306976,-0.05188727,0.00703796,0.04644371,2.4096386,0.9202454,0.38333333,0.41483596,0.6766666,0.42240053,-31.465357
"03-01-06-02-01-02-15",1,6,2,1,2,15,"m",35.85261,0.11326856,34.571373,35.375713,37.92767,3.3562965,430.22568,661.9499,57.19707,52.06983,0.4676692,1.2683004,0.01173333,0.1500132,0.92848545,0.9167521,12.356763,7.5254006,14.0589,8.455106,0.3885007,1.4797039,10.086795,1.3437327,6.017307,1.4501524,13.099197,0.9637302,7.271621,2.1019166,0.0283792,1.482377,1.2071716,0.5398449,7.036326,0.45166293,6.994047,1.1028931,15.080797,0.49399546,704.475,0.4489457,1063.8473,0.31718928,-143.79427,-0.5923969,1762.8268,0.20016974,788.4199,0.5287915,-135.67773,-0.62790424,2755.7493,0.14978945,722.2608,0.46777636,-136.36284,-0.6178722,-11.509619,-0.54694426,19.91145,0.35546836,0.03962307,1.6239341,-0.01132791,-1.2109456,0.7968172,0.69630706,20.26739,0.5869359,3.0437913,2.5046694,9.995948,1.7778847,-0.4588728,-38.393936,-16.115736,26.314505,-0.04130521,0.00657997,0.17754585,2.3121388,1.183432,0.295,0.17965244,0.422,0.44825885,-28.631311
"03-01-06-02-02-01-15",1,6,2,2,1,15,"m",29.233269,0.14087613,27.41114,28.987137,33.572166,6.161026,198.73979,90.79515,65.48404,54.878063,0.38650084,1.3176478,0.02702923,0.06398304,0.8385558,0.8115266,10.816718,10.568042,11.044645,6.0740347,0.21403883,1.4225497,13.432057,1.0722328,3.3556545,3.290456,16.018074,0.81366444,8.446006,1.3276484,0.1095167,1.758217,1.5418438,0.6620495,3.9188366,0.9726333,2.4576335,2.727671,16.001286,0.4209,742.9412,0.43670246,1097.499,0.2553203,-137.73373,-0.6391684,1770.0492,0.19512998,910.6339,0.48574382,-135.8493,-0.6412085,2753.2974,0.14431784,895.66626,0.4545859,-136.90129,-0.6250243,-9.999436,-0.5896289,16.872583,0.41046396,0.04586883,0.91944903,-0.01351937,-0.90833926,0.5043849,0.68938684,25.267633,0.45842317,0.25485754,47.779537,14.575759,1.2925808,5.620422,2.267913,-16.108505,26.747684,-0.03862951,0.00397371,0.06010264,2.0833335,0.9063444,0.38,0.34842503,0.525,0.43803537,-34.310776
"03-01-06-02-02-02-15",1,6,2,2,2,15,"m",32.890026,0.04174612,32.10236,32.88793,33.881405,1.7790451,39.546547,34.218765,43.46875,30.97351,0.5260013,1.4074241,0.01213086,0.07400438,1.0274485,1.0153177,18.483606,9.871646,14.755614,7.770165,0.3106787,1.578297,10.638379,1.3761392,1.0416702,10.596639,11.826804,1.1321324,5.1742144,2.6383576,0.02081568,0.786804,1.1496493,0.54391587,5.662721,0.5084601,3.231543,2.6929548,15.200975,0.5401249,792.62085,0.4062611,1042.416,0.3085142,-133.00726,-0.6819157,1801.5118,0.19365004,842.7995,0.3186278,-126.52346,-0.7184448,2845.3572,0.13620283,719.7856,0.31021076,-128.521,-0.68776184,-7.701617,-0.6445103,17.161503,0.46172923,0.05261611,1.3504009,-0.0097588,-1.2139863,0.7457906,0.7219623,23.479816,0.45536783,-4.4007063,-2.7113423,11.862109,1.5530922,1.5735352,10.891438,-8.305021,18.022978,-0.00443321,0.00725241,0.03311628,2.2922635,0.8720931,0.4433333,0.0946338,0.51,0.4468221,-29.842472
"03-01-07-01-01-01-15",1,7,1,1,1,15,"m",28.459303,0.12359078,25.954504,28.720993,31.302755,5.3482513,250.41026,123.54838,108.75855,127.24927,0.22092387,1.1331563,0.01458326,0.11020435,0.4636092,0.44902593,5.8039174,4.1735106,5.506637,3.0302866,0.08960849,1.3139875,15.4656515,1.1563501,3.2530081,4.249861,10.840759,1.2764717,7.529184,1.6465654,0.03592417,1.1498905,1.4806296,0.4304254,3.900694,1.1110257,3.0286133,2.2095082,16.383839,0.6119706,566.5436,0.48098826,1261.0431,0.2595377,-126.38883,-0.71428865,1576.5828,0.21803461,954.56195,0.4156042,-122.07141,-0.73143864,2602.289,0.16168642,802.4662,0.35132647,-124.19743,-0.697908,-12.468598,-0.68206537,21.94523,0.40593803,0.04285902,1.30657,-0.01060357,-1.1752213,0.18685862,0.66018236,30.691046,0.42945826,0.75172067,21.454882,12.523759,1.4432585,7.1447315,2.031856,-9.08158,18.195192,0.00874963,0.00503624,0.01984998,2.419355,1.6348774,0.25166667,0.24646951,0.29,0.3617418,-41.71761
"03-01-07-01-01-02-15",1,7,1,1,2,15,"m",26.65124,0.13609801,23.793068,25.227142,30.606274,6.8132057,163.59392,202.17633,331.00912,532.386,0.19520204,1.1713178,0.01968707,0.07891053,0.380584,0.36089692,5.125973,4.320541,4.199458,2.8261526,0.0696947,1.4451542,15.057728,1.1384108,-3.6308944,-3.9802372,9.816542,1.3114865,4.649434,2.8754187,0.02405707,1.3849043,1.4124827,0.67885345,3.0088701,1.1689023,5.945641,0.95829916,17.53033,0.41243973,734.0594,0.39132777,1102.3174,0.19209611,-127.288605,-0.7183422,1755.4445,0.19095907,838.9318,0.3686326,-127.22476,-0.70830923,2799.0862,0.13097084,763.6152,0.44401994,-129.91089,-0.66756,-8.895787,-0.8591707,17.895685,0.39726374,0.0567843,0.56813586,-0.00969838,-1.3957524,0.1619859,0.6864948,31.863132,0.3895966,-8.662932,-2.006828,13.337035,1.3032857,1.2370579,13.791603,-5.2660794,15.548932,-0.00171901,0.00797274,0.01383761,2.486188,1.6806723,0.22166665,0.19091156,0.41799998,0.44906124,-43.508953
"03-01-07-01-02-01-15",1,7,1,2,1,15,"m",27.656815,0.16376823,23.30398,26.157791,31.836126,8.532146,101.60995,123.659615,29.822622,6.6969237,0.23563817,1.1384267,0.01556227,0.07066825,0.44578543,0.43022317,7.916359,4.0329437,6.5153694,4.592511,0.08867976,1.3538059,17.549206,0.9675519,-0.2338108,-60.163284,10.073732,1.4000956,8.019555,1.161988,0.02774321,1.4651464,1.3487129,0.54890466,3.2433794,1.273647,3.9967692,1.7309397,17.394526,0.57824373,743.3975,0.44975492,1152.2732,0.28502935,-121.258865,-0.76149267,1740.1946,0.22028744,910.9117,0.32364368,-117.844055,-0.779157,2756.903,0.1452075,909.9569,0.5090969,-120.577446,-0.7370622,-10.662018,-0.8225201,20.105072,0.5438594,0.06287424,0.5339197,-0.01054075,-1.0235709,0.18643941,0.6623135,31.501627,0.40665418,-2.9639232,-5.8486915,13.982023,1.3792095,6.9666834,1.7125959,-8.809304,20.055763,-0.00948584,0.00591865,0.01397361,2.1857924,1.3850416,0.308,0.1378985,0.48499998,0.38356876,-41.810623
"03-01-07-01-02-02-15",1,7,1,2,2,15,"m",28.419611,0.16663846,24.943377,28.466055,31.540573,6.5971966,121.90468,140.58118,49.6276,26.692991,0.2942512,1.1983893,0.01008973,0.14596981,0.5137267,0.50363696,7.968199,5.9325314,8.221033,6.638156,0.12471931,1.3601897,17.635168,1.0640875,3.8885763,4.124411,11.825313,1.1610754,9.621282,1.2354406,0.03806373,2.574781,1.4649656,0.80865103,4.5865693,1.0349975,4.9836936,2.7408254,20.152636,0.6979613,695.5507,0.4308437,1154.5563,0.20236032,-117.86994,-0.7943314,1718.4902,0.20233433,883.3381,0.28294018,-116.83491,-0.77690065,2721.558,0.1260124,906.676,0.44845557,-119.9383,-0.72722775,-14.110497,-0.74099785,23.393766,0.49844232,0.05080898,0.974028,-0.01258251,-0.827805,0.24118997,0.773477,32.44592,0.39452425,0.7591198,25.573502,14.20167,1.2504156,4.8845525,2.735754,-10.381459,20.824135,-0.01518504,0.00963381,0.02982066,1.9704434,0.9975063,0.445,0.25391927,0.42799997,0.35107833,-38.05703
"03-01-07-02-01-01-15",1,7,2,1,1,15,"m",29.859226,0.18323696,26.964485,30.422344,34.216034,7.251549,130.80434,176.84662,34.320637,3.6318405,0.26688373,1.23706,0.01304721,0.10363384,0.5147078,0.5016606,9.743412,6.768926,7.487889,4.221627,0.16344397,1.6898996,13.999633,1.1592237,0.8386789,14.91991,12.244978,1.0794002,7.7365274,1.514511,0.03272996,1.2047513,1.3370621,0.541674,4.2303925,1.0143389,9.393216,1.4855329,16.242825,0.5435128,655.0868,0.4662157,1157.1841,0.3152491,-136.51503,-0.64929247,1690.8972,0.19855589,818.7022,0.5199149,-131.12932,-0.66698796,2748.95,0.14026344,683.81555,0.36207733,-132.18402,-0.65222055,-11.83898,-0.6164421,19.304844,0.45465785,0.00821309,7.254437,-0.01060702,-1.1156721,0.32046106,0.66022575,25.466923,0.55748934,-0.24592826,-55.737682,18.781178,0.812045,5.656856,2.5479493,-9.026907,20.237062,-0.01355496,0.00691365,0.06845771,2.4390244,1.0989012,0.3375,0.13970952,0.44,0.47002128,-36.793945
"03-01-07-02-01-02-15",1,7,2,1,2,15,"m",26.639978,0.18205465,22.754059,25.025513,29.966362,7.212303,302.62933,129.59065,68.67822,39.599556,0.2566002,1.1516504,0.02616127,0.0719483,0.54652745,0.5203662,7.3431845,5.550384,6.183485,3.1033893,0.10518597,1.1329517,19.451286,0.7029848,2.4456024,6.1157722,11.089787,1.2391682,6.976978,1.4839464,0.04424201,1.831555,1.4232396,0.6052973,2.708111,1.6208081,5.2872777,1.2520202,16.327835,0.42097706,715.8182,0.42344844,1179.7253,0.26280814,-126.03485,-0.7367904,1706.7201,0.2072906,850.16547,0.40938017,-123.900314,-0.7371468,2712.9844,0.12846522,738.79663,0.3982707,-126.481186,-0.69668686,-8.911353,-0.707332,17.32666,0.37604216,0.01678649,2.928968,-0.01076921,-1.1369365,0.22112434,0.491069,29.427183,0.45210767,-7.484767,-1.9555796,11.105339,1.647775,5.1476464,2.6103942,-20.374159,31.47429,-0.04497976,0.00361636,0.03017594,2.3809524,1.5105741,0.258,0.29116318,0.38,0.39849716,-40.333305
"03-01-07-02-02-01-15",1,7,2,2,1,15,"m",27.702274,0.15465479,23.554203,26.33043,31.830318,8.276115,173.59262,157.68651,32.66391,26.426903,0.30588913,1.1942331,0.0132541,0.11944783,0.60641134,0.59315723,7.8773623,5.25048,7.1856055,3.6937597,0.18454583,1.2527515,19.636541,0.77988875,3.7878613,4.34861,12.474135,1.0531981,9.733821,1.1359227,0.03343114,1.940218,1.6577895,0.61597204,3.609234,1.0085301,3.0574298,2.2631288,16.700792,0.5023548,817.23755,0.36019102,1106.4788,0.23525338,-129.53647,-0.714268,1843.8217,0.17817056,948.0354,0.39111072,-127.366295,-0.71859866,2818.352,0.12151208,998.06085,0.40242955,-130.26472,-0.67512715,-8.305991,-0.8535652,17.453814,0.51156044,0.07282791,0.41375968,-0.01004794,-1.2040565,0.28139216,0.6742675,32.618763,0.37778637,-9.59991,-1.6887289,13.065882,1.3246953,6.0577884,2.0632198,-22.1224,33.580566,-0.04002629,0.00394746,0.12923978,2.7355623,0.9259259,0.40666667,0.08178563,0.64666665,0.36536127,-36.66384
"03-01-07-02-02-02-15",1,7,2,2,2,15,"m",31.760607,0.13722812,28.445572,30.77623,36.061306,7.615734,76.46619,62.523415,35.10613,24.903965,0.31586945,1.1999686,0.01634741,0.07354496,0.71426886,0.69792145,7.528576,5.8452673,7.3628845,3.8217902,0.15409873,1.3317512,14.617404,1.0229032,3.1308572,3.8295085,11.9540825,1.1716954,9.329146,1.7720752,0.0428591,1.0476884,1.3317375,0.69458723,4.4309807,0.79968715,4.877762,1.6930764,18.470366,0.46768266,648.4414,0.46614683,1115.1211,0.29223853,-137.96114,-0.629119,1678.9838,0.20350881,734.29095,0.41293302,-130.53186,-0.66150004,2726.9084,0.14985286,610.09595,0.42968842,-131.7414,-0.6442426,-11.278491,-0.64497435,19.799265,0.3893356,0.06022616,0.663272,-0.01382905,-1.1033541,0.35376462,0.54319525,24.908102,0.5415171,2.5903082,4.464372,14.748796,1.1672729,0.30426067,59.489597,-12.1956215,23.589727,-0.02378327,0.0087624,0.02991562,2.601156,1.1730206,0.3225,0.20728904,0.406,0.41850206,-37.28627
"03-01-08-01-01-01-15",1,8,1,1,1,15,"m",26.927118,0.11967681,24.31661,26.809822,29.924522,5.607912,405.81192,576.16766,73.79667,70.57051,0.25180462,1.27206,0.01033241,0.06866661,0.5517484,0.541416,7.1238747,4.1319613,6.1835556,3.0120168,0.10302267,1.1452682,20.233553,0.7318366,2.7118583,6.572292,15.498448,0.5748361,9.427113,1.6197515,0.06278884,2.3320289,1.4946004,0.6410405,3.0349102,1.0771363,3.1913764,1.7350272,17.702322,0.68310046,786.19635,0.32954317,1093.8827,0.21410568,-124.03785,-0.7499938,1824.6721,0.16153109,804.3932,0.3995846,-122.83736,-0.74889416,2880.9402,0.11889965,701.30597,0.2714741,-125.638565,-0.7052553,-8.716698,-0.98975885,17.049877,0.48699328,0.06904268,0.46283826,-0.0111801,-1.2060553,0.20255244,0.5851973,31.709436,0.3598615,-10.717707,-1.6985697,16.402813,0.77208006,-0.30859715,-59.196026,-22.54335,34.04242,-0.04857841,0.00547647,0.03648165,1.9337018,1.4005603,0.282,0.2770848,0.34166667,0.3529597,-39.859573
"03-01-08-01-01-02-15",1,8,1,1,2,15,"m",29.12972,0.1707068,25.691633,29.752165,32.84626,7.154627,42.991737,21.67425,117.71089,76.62524,0.24592316,1.4781978,0.00983275,0.02684438,0.48111185,0.4712791,8.604455,6.6643286,7.5293813,3.8769526,0.11364955,1.5947576,16.489801,0.8426534,3.998662,3.709423,13.657358,0.80718035,7.656511,2.0824304,0.03583761,1.4477744,1.4804385,0.65298563,3.1577415,1.1843473,7.3097663,3.9999793,14.343182,0.46804413,764.5974,0.36627567,1115.312,0.2166748,-138.25893,-0.6496406,1791.7496,0.18081506,861.57153,0.35971048,-134.59006,-0.6600262,2836.4543,0.1265611,726.67633,0.38002238,-136.36821,-0.63328105,-9.017275,-0.6755055,17.156485,0.419288,0.06341427,0.7023823,-0.01202459,-1.1254797,0.30204922,0.66597134,26.927713,0.44155785,-7.299526,-1.8719658,15.14086,0.8778763,-5.2868857,-3.5010269,-15.152275,26.270725,-0.02605233,0.00730798,0.0160471,2.0467837,0.89020777,0.37666667,0.1759419,0.53249997,0.35379195,-38.666103
"03-01-08-01-02-01-15",1,8,1,2,1,15,"m",28.755178,0.2493064,24.85714,27.043966,30.614105,5.7569656,267.04752,281.3596,18.105654,25.821777,0.23394802,1.2643663,0.00848737,0.03488904,0.530014,0.52152663,7.892019,5.646317,5.6217213,4.0097766,0.09217834,1.3690219,14.80283,1.217122,1.6655741,8.952685,12.607528,0.84010917,8.419645,1.7926869,0.0360588,0.95473486,1.3925723,0.8085283,2.3471365,1.7689687,5.620326,2.075818,16.409664,0.5358592,709.7702,0.399908,1104.5737,0.3271558,-137.19313,-0.64517057,1743.4423,0.1916784,872.1663,0.33232042,-131.6713,-0.6812903,2755.1758,0.11962111,812.74866,0.36347649,-132.167,-0.6640523,-7.7808943,-1.0402887,15.79623,0.5557641,0.08340716,0.35126716,-0.01021852,-1.5079287,0.23139167,0.48320037,29.942814,0.5577994,-9.431003,-1.4951764,15.743026,0.9268437,-0.502573,-41.44193,-11.044843,20.794573,-0.01725852,0.00872533,0.01421679,2.1680217,1.6528926,0.21166666,0.18132997,0.442,0.43245348,-40.880474
"03-01-08-01-02-02-15",1,8,1,2,2,15,"m",31.990993,0.15322073,27.752857,31.057463,36.86375,9.110893,63.1329,15.151295,4.9150257,22.211779,0.21936257,1.412487,0.01129004,0.02410498,0.44842327,0.43713322,6.645157,5.58688,7.060333,5.758163,0.10748728,1.5981373,18.473373,0.7945103,5.2384586,2.5641105,11.222558,1.0100994,7.587162,1.9052893,0.05083808,1.2092187,1.2157043,0.7387956,3.980047,0.9792826,5.1695457,2.4551284,20.798765,0.44197577,683.11926,0.42850548,1155.3911,0.25536358,-140.16359,-0.6322199,1707.8779,0.19735618,785.08044,0.29572153,-132.18983,-0.6662587,2769.5562,0.14257033,703.0523,0.3476487,-134.52898,-0.6326301,-11.665195,-0.5647757,21.807434,0.36836922,0.08858178,0.43217802,-0.01290332,-0.86438984,0.2743292,0.68332446,30.585476,0.4684605,-3.260202,-4.975228,10.182243,1.3595014,-4.064573,-4.065787,-14.4263115,24.660786,-0.01468158,0.00665633,0.01128993,2.0833335,0.90909094,0.39999998,0.32782108,0.5075,0.34708607,-40.182846
"03-01-08-02-01-01-15",1,8,2,1,1,15,"m",30.7313,0.16449267,30.129494,31.874643,33.950455,3.820961,132.98029,124.42101,76.83261,25.612679,0.36938715,1.4603516,0.00843938,0.03350021,0.76765347,0.7592141,13.034989,9.924082,12.195044,7.824657,0.30174097,1.4616834,15.305446,0.772703,5.3575435,2.7058816,14.398975,0.69195545,9.0006,1.8634948,0.06938799,1.9806596,1.7178198,0.61444277,4.8765283,0.8442064,3.5692194,2.1026568,14.750488,0.41459343,708.197,0.39061418,1159.4576,0.20896386,-139.03029,-0.6306162,1759.3599,0.17498821,840.12555,0.62878215,-137.85966,-0.61231965,2787.9849,0.13221963,718.973,0.40816072,-138.06148,-0.60915315,-12.679895,-0.58867735,20.973011,0.3679767,-0.02338717,-2.7545147,-0.01325163,-1.0740731,0.7534533,0.5386549,24.638622,0.45026863,-0.83880645,-18.555126,17.274454,0.8305693,0.03064793,726.5983,-13.572476,23.645544,-0.02690593,0.0062534,0.07369028,2.0833335,1.5197569,0.216,0.20915067,0.35,0.44230455,-32.11488
"03-01-08-02-01-02-15",1,8,2,1,2,15,"m",28.298065,0.12402218,26.487772,28.76265,30.576609,4.0888367,78.34948,26.532207,81.181625,38.008717,0.29045436,1.4654113,0.00901795,0.05080791,0.54263663,0.5336187,12.677323,7.610361,10.506855,4.042333,0.17645761,1.4685798,14.188783,0.823694,4.3628144,2.998499,17.994925,0.5621248,10.525717,1.6318191,0.05581954,1.3513823,2.0320275,0.65989286,1.7105255,1.9354765,3.7573032,1.7438922,14.20989,0.4537341,702.09546,0.4129005,1134.8375,0.22067513,-145.68422,-0.58411086,1764.9323,0.18438071,721.6267,0.43239138,-143.0028,-0.58647454,2793.6064,0.12988742,829.5721,0.444571,-143.58327,-0.5784802,-9.405904,-0.62883514,16.161442,0.38645685,0.00625557,7.6809034,-0.01311832,-0.9002104,0.48868957,0.53930026,26.077469,0.3339412,-6.0751214,-2.1691387,22.219074,0.6796926,-0.33485627,-70.99188,-17.573029,27.660131,-0.0500809,0.00583432,0.03986469,2.431611,1.2383901,0.24749999,0.2843743,0.53499997,0.47119528,-36.728413
"03-01-08-02-02-01-15",1,8,2,2,1,15,"m",26.6795,0.14219394,24.493551,26.464811,28.80001,4.3064594,122.38826,136.58699,93.1998,59.011806,0.24405907,1.4761442,0.01052503,0.02263411,0.47790265,0.46737763,9.780774,5.5886984,8.327053,5.0716405,0.11542793,1.660895,16.841965,0.8109149,4.53762,3.656988,14.649291,0.739135,9.179746,1.3125175,0.049831,1.4189736,1.9101933,0.6788801,1.116102,3.3887758,2.7429435,2.647971,17.201012,0.4127278,805.4073,0.3809925,1114.3226,0.29917824,-143.55502,-0.6050145,1844.4498,0.17333683,932.526,0.42926234,-139.91466,-0.61847335,2851.172,0.13028759,811.063,0.31332293,-141.1169,-0.6008114,-7.760891,-0.7689079,15.347707,0.40757793,0.06594531,0.46517655,-0.01111757,-0.8613362,0.32643473,0.6238017,28.91633,0.40859854,-10.234482,-1.498926,18.626045,0.8400935,-0.24690597,-63.396313,-16.678488,27.294153,-0.02582543,0.0051645,0.01803396,2.507837,1.2779553,0.24249999,0.21890351,0.515,0.46100432,-39.674965
"03-01-08-02-02-02-15",1,8,2,2,2,15,"m",27.562271,0.1297735,24.255604,28.19964,30.733053,6.4774494,49.228527,19.01935,125.81401,175.51617,0.30518073,1.3250797,0.00969387,0.06934071,0.67788637,0.6681925,8.955678,5.6909943,9.035071,6.37216,0.15253341,1.5115558,15.272852,0.9681406,4.5331388,3.4317508,14.702151,0.7995947,9.200871,1.5336205,0.02989186,0.90857697,1.4640219,0.5957091,2.3710709,1.633732,3.9852967,1.6635686,15.423894,0.4877058,764.18414,0.40469295,1121.2626,0.25312483,-134.7813,-0.6639999,1787.4467,0.20065388,801.92993,0.27896726,-134.69843,-0.6469795,2797.7852,0.15223862,783.2815,0.27903762,-135.9761,-0.62825125,-9.753971,-0.5296778,17.863438,0.35025206,0.04878186,0.6960855,-0.01196703,-0.87158006,0.38368043,0.64495057,28.153067,0.39931807,-4.9150634,-3.3567069,15.073837,1.0400561,3.83012,4.914105,-12.437476,22.097189,-0.00980402,0.00504517,0.03047088,2.4096386,1.529052,0.222,0.20301723,0.34166667,0.31667104,-37.036522
